user,id,date,flag,text,url
scottmelker,1247193051103199200,2020-04-06,user deleted,Things must be awful to have to resort to this. https://nypost.com/2020/04/06/nyc-to-begin-temporarily-burying-coronavirus-victims-in-local-parks/,https://web.archive.org/web/20200406161310/https://twitter.com/scottmelker/status/1247193051103199234
scottmelker,1246065128686174200,2020-04-03,user deleted,$COTI Still going. pic.twitter.com/cE9r6W7Kvj,https://web.archive.org/web/20200403165741/https://twitter.com/scottmelker/status/1246065128686174208
scottmelker,1244405106029858800,2020-03-29,user deleted,$COTI The biggest mover of the day on Binance. pic.twitter.com/LLoiA1DFNK,https://web.archive.org/web/20200329234100/https://twitter.com/scottmelker/status/1244405106029858823
scottmelker,1244250599350288400,2020-03-29,user deleted,"$COTI A few people have asked if I am still in this. The answer is yes. Still looks great, forming a nice big bull flag now after breaking out of the descending wedge. I am in decent profit already, hoping we see a break of the blue flag. pic.twitter.com/JFDuzzXQUl",https://web.archive.org/web/20200329135821/https://twitter.com/scottmelker/status/1244250599350288384
scottmelker,1242905442193494e3,2020-03-25,user deleted,"$COTI Ok, I bought it after missing it earlier. PERFECT retest of the descending wedge as support, to the sat. Target shown on chart. pic.twitter.com/txdOg4DKmF",https://web.archive.org/web/20200325225416/https://twitter.com/scottmelker/status/1242905442193494017
scottmelker,1242838888571428900,2020-03-25,user deleted,"$COTI I shared only one alt setup in the newsletter yesterday, saying that it was a decent buy off of horizontal support or on a breakout. This was it. You can join here: https://www.getrevue.co/profile/TheWolfDen/members pic.twitter.com/eG6eDgDRE5",https://web.archive.org/web/20200325161818/https://twitter.com/scottmelker/status/1242838888571428864
scottmelker,1237764588529205200,2020-03-11,user deleted,"$CHZ This looks ready to make a significant move up. Price is exiting a descending channel to the upside on increasing volume. I am keeping tight stops today while Bitcoin looks shaky, but still trading and this is my favorite setup for a quick trade. pic.twitter.com/nojWFTwYx1",https://web.archive.org/web/20200312040250/https://twitter.com/scottmelker/status/1237764588529205248
scottmelker,1235726768352292900,2020-03-06,user deleted,What a day! $COTI definitely helped my portfolio. pic.twitter.com/D01labLtm8,https://web.archive.org/web/20200306005345/https://twitter.com/scottmelker/status/1235726768352292864
scottmelker,1235620826373935e3,2020-03-05,user deleted,$FUN Huge spike on volume on the hourly (not shown). Breaking key local resistance at 37. Bouncing above ascending support and from the bottom of the trading range. Expecting a move to at least the EQ of the range (43) with my main target at the top of the range (53). pic.twitter.com/Cnhm7yrdn4,https://web.archive.org/web/20200305185146/https://twitter.com/scottmelker/status/1235620826373935105
scottmelker,1235576052052824e3,2020-03-05,user deleted,"$COTI Clean breakout of the bull flag, looking really good as expected. I am targeting the top of the flag first and then hoping for price discovery. pic.twitter.com/XNbaTt6dht",https://web.archive.org/web/20200305152548/https://twitter.com/scottmelker/status/1235576052052824064
scottmelker,1235576052052824e3,2020-03-05,user deleted,"$COTI Recently added to Binance, tons of buzz around the coin. I started filling orders at the EQ of this bull flag. A little push to the upside for the breakout and I think this will fly again. pic.twitter.com/yJNftthwOq",https://web.archive.org/web/20200305152548/https://twitter.com/scottmelker/status/1235576052052824064
scottmelker,1235525686531690500,2020-03-05,user deleted,$AGI Adding to my position at support. Easy to let this go if it fails. pic.twitter.com/Vg0pt1p5es,https://web.archive.org/web/20200305115839/https://twitter.com/scottmelker/status/1235525686531690498
scottmelker,1235298845388664800,2020-03-04,user deleted,$AGI That is quite the daily candle thus far. High hopes for this one. pic.twitter.com/55ZXAir6ji,https://web.archive.org/web/20200304203543/https://twitter.com/scottmelker/status/1235298845388664837
scottmelker,1235254406192476200,2020-03-04,user deleted,"$AGI Another setup that looks ready to target the recent highs. Descending resistance broken, ascending support established. Looks amazing anywhere above 265, in my opinion. I took a small position, trying to fill a bit more. pic.twitter.com/zn59vaQ9jl",https://web.archive.org/web/20200304174036/https://twitter.com/scottmelker/status/1235254406192476162
scottmelker,1235203226078716e3,2020-03-04,user deleted,$CHZ Full moon. pic.twitter.com/TpGDz9mf7r,https://web.archive.org/web/20200304150353/https://twitter.com/scottmelker/status/1235203226078715905
scottmelker,1235011340420485e3,2020-03-04,user deleted,"$CHZ I shared this in The Wolf Den today, hoping for a drop to 114 to enter. It looks like it's making a local bull flag instead and is about to ready to pop. It already broken out of the pink descending wedge. This looks very bullish - will be surprised if it doesn't jump soon. pic.twitter.com/tZqlKbw2AN",https://web.archive.org/web/20200304013042/https://twitter.com/scottmelker/status/1235011340420485120
scottmelker,1233073018689159200,2020-02-27,user deleted,"Masks or for people who are already sick, so that they do not spread the disease. They are effectively useless for healthy people that are trying to remain well.",https://web.archive.org/web/20200227183631/https://twitter.com/scottmelker/status/1233073018689159170
scottmelker,1232108769368313900,2020-02-25,user deleted,This. https://twitter.com/canteringclark/status/1232080210171977728,https://web.archive.org/web/20200225010705/https://twitter.com/scottmelker/status/1232108769368313857
Tradermayne,1229868137375383600,2020-02-18,user deleted,"$10,400 the next boss then we are going to teleport to $11,000. pic.twitter.com/dr3V3GQC73",https://web.archive.org/web/20200218205605/https://twitter.com/Tradermayne/status/1229868137375383552
Tradermayne,1229576684182966300,2020-02-18,user deleted,"Hedge cut, looks bouncy.",https://web.archive.org/web/20200218012949/https://twitter.com/Tradermayne/status/1229576684182966272
Tradermayne,1228957648160051200,2020-02-16,user deleted,Most of you are gay ?,https://web.archive.org/web/20200216083005/https://twitter.com/Tradermayne/status/1228957648160051201
scottmelker,1229133740141666300,2020-02-16,user deleted,The 4 Hour Div was not meant to be... https://twitter.com/scottmelker/status/1229109785297063936,https://web.archive.org/web/20200216204624/https://twitter.com/scottmelker/status/1229133740141666305
scottmelker,1228862775566438400,2020-02-16,user deleted,$AGI Wow. pic.twitter.com/LhAnz1jjHH,https://web.archive.org/web/20200216025104/https://twitter.com/scottmelker/status/1228862775566438400
scottmelker,1228785841578893300,2020-02-15,user deleted,"$AGI Huge spike in volume on lower time frames, strong move off of support and through descending resistance. Looks almost exactly like the $POWR chart before the break out. This looks like it's going to run. pic.twitter.com/6rYaP8gjxm",https://web.archive.org/web/20200215212100/https://twitter.com/scottmelker/status/1228785841578893314
Tradermayne,1228397600384008200,2020-02-14,user deleted,#altszn,https://web.archive.org/web/20200214193553/https://twitter.com/Tradermayne/status/1228397600384008194
Tradermayne,1226727225359126500,2020-02-10,user deleted,"crosses $10,000 https://www.youtube.com/watch?v=mTLjx9_5nGY",https://web.archive.org/web/20200210050425/https://twitter.com/Tradermayne/status/1226727225359126529
scottmelker,1225511559360893e3,2020-02-06,user deleted,Someone is attempting to hack me. Fun.,https://web.archive.org/web/20200207145150/https://twitter.com/scottmelker/status/1225511559360892928
scottmelker,1224716978679619600,2020-02-04,user deleted,"My first Tesla buy was 100 shares (still holding these) for $38. That's $90,000 today and is a fraction of what I have made trading it since. Believe me when I say that I would LOVE to see 7K Tesla.",https://web.archive.org/web/20200204164942/https://twitter.com/scottmelker/status/1224716978679619586
scottmelker,1224037107951394800,2020-02-02,user deleted,I fear no virus.,https://web.archive.org/web/20200205032151/https://twitter.com/scottmelker/status/1224037107951394816
scottmelker,1214632505137156e3,2020-01-07,user deleted,"RT @StackinVentures: Awesome read! @StackingUSD’s STO overview made it into @scottmelker’s newsletter! Keep up the fantastic work, Scott!…",https://web.archive.org/web/20200107193850/https://twitter.com/scottmelker/status/1214632505137156097
scottmelker,1214312666451329e3,2020-01-06,user deleted,"$FUN Not living up to its name. Support broken, both horizontal and ascending. Stopped out for a whopping one sat loss. pic.twitter.com/8FLXvUG8RT",https://web.archive.org/web/20200111192744/https://twitter.com/scottmelker/status/1214312666451329027
scottmelker,1212882903618801700,2020-01-02,user deleted,"My present altcoin trades are: $FUEL , $FUN , $ADA , $ETH and $DOGE (for months already).",https://web.archive.org/web/20200109183826/https://twitter.com/scottmelker/status/1212882903618801671
scottmelker,1212829962572570600,2020-01-02,user deleted,"The Wolf Den #7 is out now. Members read about confidence in trading, China's blockchain revolution, and more They also saw analysis of $FUN , $FUEL , $ETH , $ADA , $STORJ , $MANA , $DOGE , $HOT . I charted their requests. Come join the fun, or sign up for FREE. https://www.getrevue.co/profile/TheWolfDen",https://web.archive.org/web/20200104100803/https://twitter.com/scottmelker/status/1212829962572570626
scottmelker,1212372940223852500,2020-01-02,user deleted,$FUEL Danced with the devil and survived to talk about it. Glad I did not stop out of this one. pic.twitter.com/WMilRP4Srz,https://web.archive.org/web/20200108114913/https://twitter.com/scottmelker/status/1212372940223852544
scottmelker,1212372940223852500,2020-01-01,user deleted,"$FUEL Hilarious. I have been expecting to stop out of this trade for almost 10 days now, but the price refuses to drop 1 more sat. The trade is invalidated based on support, but I have decided to just let it run and see what happens. pic.twitter.com/pUSFUjDSwP",https://web.archive.org/web/20200108114913/https://twitter.com/scottmelker/status/1212372940223852544
scottmelker,1210349714828337200,2019-12-27,user deleted,"My present altcoin trades are $XVG , $FUN and $FUEL . That's it. All detailed here. https://www.getrevue.co/profile/TheWolfDen/issues/the-wolf-den-5-expanded-paid-version-next-week-subscribe-today-216662",https://web.archive.org/web/20191227001240/https://twitter.com/scottmelker/status/1210349714828337153
scottmelker,1209117039270547500,2019-12-23,user deleted,"$FUN Sitting on ascending support. Needs to hold or I will take the loss. I am not feeling particularly bullish on alts at the moment, I think Bitcoin likely has some pain to inflict. pic.twitter.com/ectxi9agWS",https://web.archive.org/web/20191223144338/https://twitter.com/scottmelker/status/1209117039270547456
scottmelker,1208049770125770800,2019-12-20,user deleted,Bought some $FUEL at 38. pic.twitter.com/1148ibtqdl,https://web.archive.org/web/20191220162424/https://twitter.com/scottmelker/status/1208049770125770752
scottmelker,1208036090134909e3,2019-12-20,user deleted,Took profit on half of my $IOST trade from December 10th. Also from The Wolf Den. Entire trade setup here. Missed my stop by 1 sat. https://www.tradingview.com/chart/IOSTBTC/x9SRa8PE-IOST/?utm_campaign=The%20Wolf%20Den%20Crypto%20Newsletter&utm_medium=email&utm_source=Revue%20newsletter,https://web.archive.org/web/20191220191745/https://twitter.com/scottmelker/status/1208036090134908928
scottmelker,1208035375618412500,2019-12-20,user deleted,"$FUN I am back in FUN at 44 sats, as discussed in The Wolf Den. https://www.getrevue.co/profile/TheWolfDen/issues/the-wolf-den-4-on-vacation-but-the-crypto-market-never-sleeps-215360 pic.twitter.com/Yz2x5RIxQN",https://web.archive.org/web/20191220171635/https://twitter.com/scottmelker/status/1208035375618412544
scottmelker,1205751802949513200,2019-12-14,user deleted,@Ipl55 Thank you,https://web.archive.org/web/20191214075548/https://twitter.com/scottmelker/status/1205751802949513216
scottmelker,1205110478340575200,2019-12-12,user deleted,"My trading portfolio is presently in $BTC , $LINK , $ZIL , $XVG , $ERD , $IOST , $FUN and $FUEL . Up or even on every position. Been a busy week.",https://web.archive.org/web/20191212135302/https://twitter.com/scottmelker/status/1205110478340575232
scottmelker,1204766551292952600,2019-12-11,user deleted,"$FUEL Shared yesterday in The Wolf Den. In from 42 sats, liking the reaction at horizontal support. If price remains up here today, we will see nice exaggerated hidden bullish divergence with RSI on the daily using the wicks. Using candle bodies, it's a regular hidden div. pic.twitter.com/EwiTFP5knc",https://web.archive.org/web/20191211182209/https://twitter.com/scottmelker/status/1204766551292952576
scottmelker,1204554357678706700,2019-12-11,user deleted,I sold half of my $FUN position at 50 sats. Perfectly happy to make some nice profits today with @pierre_crypt0 . https://twitter.com/pierre_crypt0/status/1204547566345637895,https://web.archive.org/web/20191211011902/https://twitter.com/scottmelker/status/1204554357678706690
scottmelker,1204490501019381800,2019-12-10,user deleted,"$FUN @pierre_crypt0 mentioned this coin to me, so I took a look and instantly bought at 44 sats. I drew this channel in October at the highs, opened the chart today to find that it has played out perfectly. Also at horizontal support. pic.twitter.com/JZ0SIEY27T",https://web.archive.org/web/20191210201741/https://twitter.com/scottmelker/status/1204490501019381760
scottmelker,1204483671648067600,2019-12-10,user deleted,$IOST About to close with tweezer bottoms sitting on support on the 4 hour chart. A chance at a bullish engulfing candle if it moves up one more sat as well. This really looks good to me if the market behaves. pic.twitter.com/bc3VGCUZPy,https://web.archive.org/web/20191211105833/https://twitter.com/scottmelker/status/1204483671648067584
scottmelker,1204432498727571500,2019-12-10,user deleted,"$IOST Shared in The Wolf Den. I like this setup, easy invalidation with a close below 70 sats. Just bought some more, I like the R/R on a position above 70. ALTS ARE RISKY RIGHT NOW, SET YOUR STOPS! pic.twitter.com/9JoRBSb8SZ",https://web.archive.org/web/20191210164953/https://twitter.com/scottmelker/status/1204432498727571457
scottmelker,1204432498727571500,2019-12-10,user deleted,"The Wolf Den #3 is out and has been sent to your inbox! This issue includes thoughts on $BTC , $MATIC , alt trades new and old, a piece on DCA, why TA is simply a risk management tool and more! Please share with your friends! https://www.getrevue.co/profile/TheWolfDen/issues/the-wolf-den-3-bitcoin-altcoins-mining-dca-risk-management-214079",https://web.archive.org/web/20191210164953/https://twitter.com/scottmelker/status/1204432498727571457
scottmelker,120167533844881e4,2019-12-03,user deleted,HEX HEX is really interesting - the first high interest CD (certificate of deposit) on the blockchain. Potential gains are astronomical if this thing works and you get free HEX for holding Bitcoin. You can also get 10% extra for using this link. https://hex.win/?r=0x9455FD942cA87446fD914e07C403C785bdcdE84E,https://web.archive.org/web/20191203020056/https://twitter.com/scottmelker/status/1201675338448809985
scottmelker,1191315533351784400,2019-11-04,user deleted,You’re still the only one.,https://web.archive.org/web/20191104112655/https://twitter.com/scottmelker/status/1191315533351784449
scottmelker,1189205819276980200,2019-10-29,user deleted,Joining this livestream at 6 pm EST (last tweet had the wrong time). Tune in. https://twitter.com/digitalassetbuy/status/1189050839387652096,https://web.archive.org/web/20191029224659/https://twitter.com/scottmelker/status/1189205819276980231
scottmelker,1184170690003513300,2019-10-15,user deleted,This is not on a blockchain.,https://web.archive.org/web/20191015182152/https://twitter.com/scottmelker/status/1184170690003513344
scottmelker,1182267182299992e3,2019-10-10,user deleted,"I am mostly out of this position. Leaving a bit for each of the targets, but not trying to be greedy.",https://web.archive.org/web/20191010121637/https://twitter.com/scottmelker/status/1182267182299992064
scottmelker,1179564098423574500,2019-10-03,user deleted,Yeah doesn’t look good. But personally don’t TA to know the entire concept is dead on arrival. Fundamental short IMO.,https://web.archive.org/web/20191003011128/https://twitter.com/scottmelker/status/1179564098423574528
scottmelker,1177740422472519700,2019-09-28,user deleted,Nah.,https://web.archive.org/web/20190928004012/https://twitter.com/scottmelker/status/1177740422472519683
scottmelker,1173984684180693e3,2019-09-17,user deleted,"I was born Jewish, but I am an atheist. I also love lox and bagels, but that also seems kinda racist.",https://web.archive.org/web/20190917173410/https://twitter.com/scottmelker/status/1173984684180692993
scottmelker,1163479750817566700,2019-08-19,user deleted,$ERD Just refilled at 25 for a second shot at the same trade. https://t.co/Ldio2FKTtb,https://web.archive.org/web/20190819155603/https://twitter.com/scottmelker/status/1163479750817566720
scottmelker,1143187041158684700,2019-06-24,user deleted,"@Tybalt_40 Are you trying to learn to be a trader, or just to understand what's happenin gbetter?",https://web.archive.org/web/20190624160004/https://twitter.com/scottmelker/status/1143187041158684672
scottmelker,1125032940038176800,2019-05-05,user deleted,"The sentiment is correct but... one is adjusted for inflation and the other is not. Inflation has outpaced wages, but this is still patently false.",https://web.archive.org/web/20190505134209/https://twitter.com/scottmelker/status/1125032940038176769
scottmelker,1117797266507612200,2019-04-15,user deleted,RT @krassenstein: BREAKING: A Judge has blocked Trump’s plan to send thousands of Haitian refugees back to Haiti. The judge said that the…,https://web.archive.org/web/20190415143010/https://twitter.com/scottmelker/status/1117797266507612161
scottmelker,1105142619317944300,2019-03-11,user deleted,RT @MoneyLifeJuggle: @scottmelker Bingo!!! Trade part time and (hopefully) scale over time. Or completely blow up your account and star…,https://web.archive.org/web/20190311162507/https://twitter.com/scottmelker/status/1105142619317944322
Tradermayne,1062784959797125100,2018-11-14,user deleted,"@SatoshiFlipper Just take the L in stride man, stop being such a cunt about it. For someone who has an MBA and 20 years in investing you sure don't know how to handle a loss.",https://web.archive.org/web/20181114191054/https://twitter.com/Tradermayne/status/1062784959797125120
scottmelker,1048231366624784400,2018-10-05,user deleted,"Did they confirm the rapey drunk with the questionable temperament yet, or is there still a remaining shred of hope for the American Jusicial System? Asking for a friend.",https://web.archive.org/web/20181005152007/https://twitter.com/scottmelker/status/1048231366624784386
scottmelker,1041058452473348100,2018-09-15,user deleted,RT @JamesConner_: Thank you Mac. 🙏🏽💧 https://t.co/gz9gkA7hBm,https://web.archive.org/web/20180915201731/https://twitter.com/scottmelker/status/1041058452473348100
Tradermayne,1033385275320193e3,2018-08-25,user deleted,"I actually try really hard to answer all my DMs. That said, don’t be this guy. #notfinancialadvice https://t.co/HgN2vtewGO",https://web.archive.org/web/20180825160703/https://twitter.com/Tradermayne/status/1033385275320193024
Tradermayne,993727791274184700,2018-05-08,user deleted,"Spends 10 mins making a post, has a typo. FACK",https://web.archive.org/web/20180508054222/https://twitter.com/Tradermayne/status/993727791274184705
scottmelker,979139196618203100,2018-03-28,user deleted,Is 7:30 pm an appropriate bedtime on Wednesday for an adult male? Asking from a friend.,https://web.archive.org/web/20180328233230/https://twitter.com/scottmelker/status/979139196618203137
Tradermayne,966408783533563900,2018-02-21,user deleted,Well see a bounce between $9.7k and $9.9k $BTC,https://web.archive.org/web/20180221202623/https://twitter.com/Tradermayne/status/966408783533563904
scottmelker,961566707025367e3,2018-02-08,user deleted,"It's decision time for #bitcoin. Trying to cross the 50 day EMA on the 4 hour chart, which has been a serious point of resistance throughout the crash (excuse me, ""correction?""). 15 minutes until the candle closes, need volume and a real push. https://t.co/ohTRKFEgUI",https://web.archive.org/web/20180208114542/https://twitter.com/scottmelker/status/961566707025367040
scottmelker,891273909122871300,2017-07-29,user deleted,I'm watching Dora The Explorer. Not mad. Kind of entertaining. Swiper is awesome@,https://web.archive.org/web/20170729122713/https://twitter.com/scottmelker/status/891273909122871296
scottmelker,890720495863255e3,2017-07-27,user deleted,So many people will die if this bill passes. Many Trump voters. And theirs dying words will still probably be MAGA.,https://web.archive.org/web/20170727234809/https://twitter.com/scottmelker/status/890720495863255041
scottmelker,890274779776913400,2017-07-26,user deleted,RT @waywaw: you can have this back now https://t.co/JKCkvDZx2P,https://web.archive.org/web/20170726181702/https://twitter.com/scottmelker/status/890274779776913408
